DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
2451807.92,19.59,1.19,16.78,18.08,259.2,0,0,0,0,0,
2451797.90,57.32,4.73,50.51,64.59,241.95,0,0,0,0,0,
2451787.88,43.69,14.79,38.35,231.23,241.93,0,0,0,0,0,
2451777.85,29.47,35.49,26.81,564.45,259.2,0,0,0,0,0,
2451767.83,43.33,1.79,45.16,27.02,241.94,0,0,0,0,0,
2451757.79,140.81,13.78,140.75,216.73,259.2,0,0,0,0,0,
2451747.73,313.6,13.61,316.26,224.59,241.93,0,419.02,0,418.72,0,
2451737.71,147.22,1.1,141.81,15.76,241.95,0,1244.37,291.02,1226.33,291.02,
2451727.65,279.19,11.42,279.05,186.48,259.2,0,0,0,0,0,
2451717.63,18.61,1.09,16.49,16.54,241.93,0,0,0,0,0,
2451707.60,33.65,1.53,31.92,20.89,259.2,0,0,0,0,0,
2451697.59,56.15,4.43,47.24,59.7,241.93,0,0,0,0,0,
2451687.57,21.12,29.59,18.3,471,241.93,0,0,0,0,0,
2451677.54,43.45,20.1,38.86,317.89,259.2,0,0,0,0,0,
2451667.52,64.24,3.44,62.14,51.83,241.93,0,0,0,0,0,
2451657.48,196.73,14.61,196.39,229.65,259.2,0,0,0,0,0,
2451647.42,289.66,11.02,294.66,185.35,241.93,0,1061.51,0,1054.87,0,
2451637.39,259.79,8.03,258.01,127.5,241.93,0,604.57,291.02,599.97,291.02,
2451627.33,102.71,4.46,101.19,69.79,259.22,0,0,0,0,0,
2451617.31,36.39,1.73,30.76,21.58,241.93,0,0,0,0,0,
2451607.29,63.07,4.75,55.4,62.24,259.2,0,0,0,0,0,
2451597.27,18.37,31.12,15.72,498,241.93,0,0,0,0,0,
2451587.24,45.82,18.64,43.11,294.43,241.93,0,0,0,0,0,
2451577.22,63.47,3.55,62.81,53.27,259.2,0,0,0,0,0,
2451567.19,209.03,14.89,207.81,233.13,241.93,0,0,0,0,0,
2451557.12,278.68,10.59,281.08,178.55,259.2,0,1082.8,0,1075.96,0,
2451547.07,273.65,9.71,271.6,154.41,241.93,0,570.62,291.02,561,291.02,
2451536.36,42.73,1.3,42.25,21.85,241.93,0,0,0,0,0,
2451526.34,18.56,1.22,19.75,18.77,259.2,0,0,0,0,0,
2451516.32,46,4.5,42.34,60.83,241.93,0,0,0,0,0,
2451506.30,52.94,13.5,45.61,208.17,256.18,0,0,0,0,0,
2451496.27,31.11,37.05,26.7,589.73,245.61,0,0,0,0,0,
2451486.25,45.74,1.62,47.26,24.93,241.93,0,0,0,0,0,
2451476.22,133.12,13.77,132.66,216.59,259.2,0,0,0,0,0,
2451466.16,312.72,13.8,318.07,228.78,241.93,0,248.61,0,252.72,0,
2451456.14,135.42,0.12,135.02,1.3,252.03,0,1412.93,291.02,1400.07,291.02,
2451446.09,293.43,11.91,290.13,189.71,250.4,0,0,0,0,0,
2451436.07,21.83,1.36,16.82,18.31,241.94,0,0,0,0,0,
2451426.04,48.85,4.64,43.28,63,259.2,0,0,0,0,0,
2451416.02,56.9,14.07,51.27,218.96,241.93,0,0,0,0,0,
2451405.99,30,36.72,25.18,584.3,248.14,0,0,0,0,0,
2451395.96,43.21,1.74,43.68,25.63,253.63,0,0,0,0,0,
2451385.93,136.86,13.75,136.99,216.59,241.93,0,0,0,0,0,
2451375.88,314.52,13.78,318.25,226.59,259.2,0,291.44,0,292.91,0,
2451365.86,141.41,0.4,138.25,5.58,241.93,0,1370.86,291.02,1354.08,291.02,
2451355.78,278.83,11.56,278.05,188.41,242.82,0,0,0,0,0,
2451345.77,17.78,0.99,18.31,15.26,258.74,0,0,0,0,0,
2451335.74,36.07,1.7,32.16,21.42,241.93,0,0,0,0,0,
2451325.73,55.12,4.63,47.99,58.72,259.2,0,0,0,0,0,
2451315.71,26.81,29.24,22.28,464.11,241.94,0,0,0,0,0,
2451305.68,45.81,20.85,39.7,328.97,241.93,0,0,0,0,0,
2451295.66,63.1,3.35,60.03,50.37,259.2,0,0,0,0,0,
2451285.63,189.55,14.33,191.5,225.86,241.93,0,0,0,0,0,
2451275.57,291.59,11.25,297.28,190.28,259.23,0,1030.24,0,1026.9,0,
2451265.52,248.09,6.51,245.41,102.45,241.93,0,636.36,291.02,622.85,291.02,
2451255.45,114.37,5.53,112.61,87.76,241.93,0,0,0,0,0,
2451245.44,19.04,1.16,17.71,18.84,259.2,0,0,0,0,0,
2451235.41,43.9,4.35,39.17,59.77,241.93,0,0,0,0,0,
2451225.39,56.41,9.28,48.1,140.67,259.22,0,0,0,0,0,
2451215.37,28.28,41.38,23.82,659.37,241.93,0,0,0,0,0,
2451205.34,37.26,1.19,34.73,17.5,241.95,0,0,0,0,0,
2451195.31,112.66,13.63,107.58,213.05,259.2,0,0,0,0,0,
2451185.03,326.32,14.48,332.15,237.44,241.93,0,0.2,0,0.23,0,
2451175.01,149.82,0.17,147.64,2.31,259.2,0,1634.38,240.84,1626.09,240.84,
2451164.95,304.41,12.14,305.8,195.84,241.95,0,29.1,39.3,28.19,39.3,
2451154.93,19.11,1.3,18.52,18.83,241.93,0,0,0,0,0,
2451144.91,45.73,4.56,40.63,60.59,259.2,0,0,0,0,0,
2451134.89,61.33,10.39,54.51,160.08,241.93,0,0,0,0,0,
2451124.86,31.41,40.54,25.38,644.92,259.2,0,0,0,0,0,
2451114.83,36.26,1.29,35.62,19.54,241.93,0,0,0,0,0,
2451104.80,117.81,13.65,115.73,214.02,241.93,0,0,0,0,0,
2451094.76,319,14.27,325.14,235.9,259.2,0,9.29,0,8.8,0,
2451084.74,147,0.17,145.95,1.97,241.93,0,1629.76,249.27,1614.79,249.27,
2451074.69,289.94,11.75,288.38,186.46,259.2,0,25.94,28.24,25.6,28.24,
2451064.67,19.54,0.97,17.45,15.13,241.93,0,0,0,0,0,
2451054.65,22.91,1.26,18.87,17.5,241.93,0,0,0,0,0,
2451044.63,61.23,4.83,54.97,63.85,259.2,0,0,0,0,0,
2451034.61,29.66,26.65,27.42,422.13,241.93,0,0,0,0,0,
2451024.58,42.83,23.43,39.79,371.69,259.2,0,0,0,0,0,
2451014.56,56.68,3.03,54.08,45.68,241.93,0,0,0,0,0,
2451004.53,181.02,14.16,178.6,222.13,241.95,0,0,0,0,0,
2450994.47,300.79,11.76,303.12,196.17,259.2,0,961.6,0,953.92,0,
2450984.45,191.36,4.35,190.27,69.62,241.93,0,708.3,291.02,699.44,291.02,
2450974.41,190.95,8.59,190.19,138.57,259.2,0,0,0,0,0,
2450964.39,9.7,0.93,9.26,13.35,241.93,0,0,0,0,0,
2450954.36,45.34,4.63,43.21,63.52,241.93,0,0,0,0,0,
2450944.34,63.18,5.71,52.81,82.11,259.2,0,0,0,0,0,
2450934.32,13.2,44.85,10.89,715.51,241.93,0,0,0,0,0,
2450924.25,50.24,1.24,45.15,16.21,259.2,0,0,0,0,0,
2450914.22,110.87,11.12,106.91,173.44,241.93,0,0,0,0,0,
2450904.19,321.47,15.92,338.27,262.49,241.93,0,0,0,0,0,
2450894.16,164.28,1.54,163.15,25.07,259.2,0,1443.07,145.1,1431.34,145.08,
2450884.11,319.21,12.02,313.46,189,241.93,0,217.41,136.19,216.64,136.19,
2450874.10,10.83,0.86,8.95,13.91,259.2,0,0,0,0,0,
2450864.07,50,4.82,43.83,65.58,241.93,0,0,0,0,0,
2450854.05,63.7,6.77,57.83,101.46,241.93,0,0,0,0,0,
2450844.03,22.1,44.12,21.86,703.61,259.2,0,0,0,0,0,
2450833.98,39.86,1.01,37.55,13.94,241.93,0,0,0,0,0,
2450823.95,113.87,10.95,109.26,169.71,259.2,0,0,0,0,0,
2450813.92,314.49,16.28,319.59,266.52,241.95,0,0,0,0,0,
2450803.88,165.13,1.44,165.6,22.36,241.93,0,1468.17,160.56,1453.97,160.56,
2450793.84,311.96,12,314.73,192.69,259.2,0,201.97,130.46,202.73,130.46,
2450783.82,18.53,0.9,19.25,14.76,241.93,0,0,0,0,0,
2450773.80,13.73,1.03,13.1,16.65,259.2,0,0,0,0,0,
2450763.78,64.28,4.92,54.51,64.41,241.95,0,0,0,0,0,
2450753.76,34.81,22.74,29.59,358.7,241.93,0,0,0,0,0,
2450743.73,40.86,27.39,35.34,435.14,259.2,0,0,0,0,0,
2450733.71,51.81,2.51,50.71,38.28,241.93,0,0,0,0,0,
2450723.68,162.48,13.86,163.81,219.09,259.2,0,0,0,0,0,
2450713.61,309.66,12.7,310.57,209,241.93,0,822.4,0,817.57,0,
2450703.59,162.79,3.1,153.75,45.21,241.93,0,835.07,291.02,834.53,291.02,
2450693.53,233.46,9.78,230.24,155.96,259.2,0,0,0,0,0,
2450683.51,11.05,0.94,9.35,12.17,241.93,0,0,0,0,0,
2450673.48,39.16,2.74,37.08,36.06,259.2,0,0,0,0,0,
2450663.47,60.94,3.48,56.35,47.77,241.93,0,0,0,0,0,
2450653.45,7.03,35.89,5.86,573.04,241.93,0,0,0,0,0,
2450643.42,45.62,13.47,41.44,212.38,259.2,0,0,0,0,0,
2450633.40,91.98,5.19,88.04,78.22,241.94,0,0,0,0,0,
2450623.37,268.03,16.23,274.22,256.75,259.2,0,0,0,0,0,
2450613.32,212.93,6.67,210.98,114.88,241.93,0,1285.38,60.21,1274.81,60.21,
2450603.28,335.38,12.15,335.29,197.08,241.93,0,374.22,230.81,367.26,230.81,
2450593.26,9.8,0.85,10.31,13.48,259.23,0,0,0,0,0,
2450583.24,41.3,2.91,37.56,37.19,241.93,0,0,0,0,0,
2450573.22,71.26,3.84,60.64,48.66,259.2,0,0,0,0,0,
2450563.20,8.05,36.5,5.06,582.95,241.93,0,0,0,0,0,
2450553.18,50.8,13.18,49.34,208.28,241.93,0,0,0,0,0,
2450543.16,106.29,7.03,103.93,107.82,259.23,0,0,0,0,0,
2450533.13,256.11,16.64,265.88,264.98,241.93,0,0,0,0,0,
2450523.10,205.11,5.06,201.62,88.36,259.2,0,1311.45,68.81,1309.4,68.81,
2450513.06,326.04,11.8,321.66,187.63,242.57,0,352.54,219.34,347.72,219.34,
2450503.04,13.03,0.65,9.27,9.54,241.95,0,0,0,0,0,
2450493.02,18.58,1.17,18.34,18.13,259.2,0,0,0,0,0,
2450482.99,64.42,4.85,63.86,67.7,241.93,0,0,0,0,0,
2450472.98,37.51,17.93,34.49,282.5,256.51,0,0,0,0,0,
2450462.96,31.77,32.28,25.87,512.77,245.13,0,0,0,0,0,
2450452.94,51.16,2.24,49.74,33.59,241.93,0,0,0,0,0,
2450442.91,150.17,13.66,149.78,215.28,259.2,0,0,0,0,0,
2450432.87,315.39,13.4,318.81,220.08,241.93,0,666.04,0,662.17,0,
2450422.85,129.58,1.2,126.63,17.55,253.18,0,993.5,291.02,983.77,291.02,
2450412.78,269.92,11.13,273.44,179.44,249.71,0,0,0,0,0,
2450402.76,20.11,1.14,17.5,16.31,241.93,0,0,0,0,0,
2450392.74,36.6,2.54,30.85,33.11,259.2,0,0,0,0,0,
2450382.73,61.8,3.7,55.02,48.9,241.93,0,0,0,0,0,
2450372.71,11.72,32.1,9.86,512.52,249.57,0,0,0,0,0,
2450362.69,43.64,17.29,40.91,273.8,252.14,0,0,0,0,0,
2450352.67,68.05,3.86,68.18,58.57,241.94,0,0,0,0,0,
2450342.64,238.09,15.6,241.65,245.73,259.21,0,0,0,0,0,
2450332.59,251.97,9.55,251.7,161.17,241.93,0,1160.05,20.07,1151.71,20.07,
2450322.56,307.18,11.06,299.83,175.31,245.71,0,509.99,270.95,505.09,270.95,
2450312.53,49.18,1.77,48.66,27.13,256.13,0,0,0,0,0,
2450302.51,35.02,2.57,34.67,36.86,241.95,0,0,0,0,0,
2450292.49,62.51,3.76,56.74,49.77,259.2,0,0,0,0,0,
2450282.47,17.81,32.56,15.25,518.68,241.93,0,0,0,0,0,
2450272.45,43.08,17.23,39.51,271.87,243.03,0,0,0,0,0,
2450262.44,71.42,3.96,68.65,59.76,258.56,0,0,0,0,0,
2450252.41,246.16,15.74,248.08,247.79,241.95,0,0,0,0,0,
2450242.36,242.74,9.48,242.82,159.38,259.2,0,1160.5,20.07,1151.27,20.07,
2450232.32,307.25,11.16,307.63,183.04,241.93,0,505.95,270.95,495.77,270.95,
2450222.30,38.21,1.26,35.28,17.53,241.93,0,0,0,0,0,
2450212.28,19.52,1.22,16.48,18.75,259.2,0,0,0,0,0,
2450202.26,47.28,4.58,42.27,60.73,241.93,0,0,0,0,0,
2450192.24,52.89,12.9,46.52,199.71,259.2,0,0,0,0,0,
2450182.22,30.81,37.68,28.8,599.86,241.93,0,0,0,0,0,
2450172.20,40.05,1.64,42.46,24.87,241.95,0,0,0,0,0,
2450162.18,136.29,13.8,136.68,216.3,259.23,0,0,0,0,0,
2450152.12,311.47,13.81,313.33,227.79,241.93,0,228.13,0,229.9,0,
2450142.10,141.57,0.18,138.39,2.04,259.2,0,1435.58,291.02,1414.68,291.02,
2450132.07,292.45,12.03,290.19,190.99,241.93,0,5.21,0,4.72,0,
2450122.05,19.19,1.22,19.02,19.72,241.93,0,0,0,0,0,
2450112.03,46.54,4.59,44.1,62.99,259.21,0,0,0,0,0,
2450102.00,57.39,13.97,51.42,215.49,241.93,0,0,0,0,0,
2450091.98,31.8,36.97,25.68,588.12,259.2,0,0,0,0,0,
2450081.96,43.15,1.77,43.75,26.71,241.93,0,0,0,0,0,
2450071.93,139.1,13.7,138.11,216.14,241.93,0,0,0,0,0,
2450061.88,311.27,13.68,316.47,226.63,259.2,0,278.64,0,276.51,0,
2450051.85,141.03,0.45,138.73,5.87,241.93,0,1382.08,291.02,1369.81,291.02,
2450041.79,279.6,11.55,281.51,185.9,259.2,0,0,0,0,0,
2450031.77,21.62,1.07,18.43,15.71,241.95,0,0,0,0,0,
2450021.75,38.63,1.77,35.71,24.83,241.95,0,0,0,0,0,
2450011.72,106.33,5.59,97.63,85.61,259.2,0,0,0,0,0,
2450001.68,186.14,34.5,177.32,551.33,241.93,0,0,0,0,0,
2449991.66,45.93,20.99,43.49,332.73,259.23,0,0,0,0,0,
2449981.64,62.92,3.4,62.6,51.3,241.93,0,0,0,0,0,
2449971.61,194.62,14.53,194.32,228.29,241.95,0,0,0,0,0,
2449961.55,287.01,11.23,289.86,188.09,259.2,0,1032.26,0,1024.88,0,
2449951.50,244,6.1,240.51,97.85,241.93,0,643.23,291.02,626.48,291.02,
2449941.44,116.36,5.68,112.8,86.55,259.2,0,0,0,0,0,
2449931.42,18.65,1.27,17.2,17.86,241.95,0,0,0,0,0,
2449921.40,41.1,4.33,38.07,58.67,241.93,0,0,0,0,0,
2449911.38,57,8.45,50.06,128.85,259.2,0,0,0,0,0,
2449901.36,28.01,42.25,23.5,672.81,241.93,0,0,0,0,0,
2449891.34,37.4,1.18,36.16,17.41,259.2,0,0,0,0,0,
2449881.32,110.74,13.59,108.4,213.33,241.93,0,0,0,0,0,
2449871.18,320.49,14.15,327.34,233.97,241.93,0,0,0,0,0,
2449861.16,148.57,0.41,149.41,6.25,259.2,0,1574.11,200.7,1565.76,200.7,
2449851.11,308.48,12.04,304.3,193.61,241.93,0,76.01,90.32,76.44,90.32,
2449841.09,20.78,1.22,17.92,21.22,259.2,0,0,0,0,0,
2449831.07,45.83,4.53,39.39,60.14,241.93,0,0,0,0,0,
2449821.05,61.06,10.29,53.29,154.15,241.93,0,0,0,0,0,
2449811.03,30.97,40.87,27.43,650.15,259.2,0,0,0,0,0,
2449801.02,35.51,1.33,37.37,19.8,241.93,0,0,0,0,0,
2449790.99,120.5,13.69,118.61,214.8,259.2,0,0,0,0,0,
2449780.95,316.94,14.19,319.51,234.07,241.93,0,0,0,0,0,
2449770.93,148.91,0.23,146.34,2.57,241.93,0,1625.28,231.53,1614.94,231.53,
2449760.87,301.18,11.97,294.9,187.44,259.2,0,35.06,50.89,34.32,50.89,
2449750.85,20.72,0.97,16.66,12.88,241.94,0,0,0,0,0,
2449740.83,20.47,1.15,18.35,18.01,259.2,0,0,0,0,0,
2449730.81,63.92,4.85,55.32,66.38,241.93,0,0,0,0,0,
2449720.79,31.86,25.87,27,410.71,241.93,0,0,0,0,0,
2449710.77,44.26,24.18,39.43,383.93,259.2,0,0,0,0,0,
2449700.75,55.96,3.08,55.12,46.7,241.93,0,0,0,0,0,
2449690.72,179.97,14.15,182.85,223.57,259.2,0,0,0,0,0,
2449680.67,298.06,11.96,303.34,197.91,241.93,0,925.87,0,921.35,0,
2449670.64,179.74,3.83,179.07,61,241.93,0,742.86,291.02,731.91,291.02,
2449660.56,196.57,8.7,192.53,138.54,259.23,0,0,0,0,0,
2449650.55,11.83,0.91,8.45,12.84,241.95,0,0,0,0,0,
2449640.52,42.65,3.68,37.5,48.8,259.2,0,0,0,0,0,
2449630.51,64.96,5.19,57.85,74.05,241.93,0,0,0,0,0,
2449620.49,7.18,46.28,7.93,738.87,241.93,0,0,0,0,0,
2449610.47,47.39,0.97,44.7,12.82,259.2,0,0,0,0,0,
2449600.44,104.35,9.82,99.95,152.6,241.95,0,0,0,0,0,
2449590.41,316.06,17.47,321.07,284.9,259.2,0,0,0,0,0,
2449580.39,157.54,1.41,157.14,22.67,241.93,0,1382.18,109.52,1366.49,109.52,
2449570.34,317.39,11.97,315.18,190.71,241.93,0,277.3,176.46,283.65,176.46,
2449560.32,8.92,0.84,9.1,13.38,259.2,0,0,0,0,0,
2449550.30,45.67,3.94,44.11,54.67,241.93,0,0,0,0,0,
2449540.27,69.52,5.79,60.32,84.61,259.2,0,0,0,0,0,
2449530.26,8.77,45.74,7.77,730.1,241.93,0,0,0,0,0,
2449520.23,49.48,1.05,45.68,14.79,241.95,0,0,0,0,0,
2449510.21,103.67,10.39,102.13,162.11,259.2,0,0,0,0,0,
2449500.18,313.51,16.73,319.14,273.05,241.93,0,0,0,0,0,
2449490.16,159.8,1.52,160.49,24.1,259.2,0,1415.96,120.42,1401.3,120.42,
2449480.11,314.29,11.88,311.72,192.3,241.93,0,244.58,168.09,247.02,168.09,
2449470.10,12.22,0.71,8.67,8.75,241.95,0,0,0,0,0,
2449460.08,20.5,1.32,16.22,18.41,259.2,0,0,0,0,0,
2449450.06,66.45,5.08,58.9,64.91,241.93,0,0,0,0,0,
2449440.04,35.97,21.35,32.84,337.02,259.2,0,0,0,0,0,
2449430.00,31.57,28.73,26.25,455.3,241.93,0,0,0,0,0,
2449419.98,60.8,2.58,58.16,38.4,241.93,0,0,0,0,0,
2449409.96,160.57,13.86,159.36,217.78,259.2,0,0,0,0,0,
2449399.90,307.74,12.81,309.81,212.14,241.93,0,805.64,0,804.31,0,
2449389.87,136.28,2.11,133.81,32.23,259.23,0,863.04,291.02,853.85,291.02,
2449379.80,257.43,10.41,259.65,165.93,241.93,0,0,0,0,0,
2449369.78,8.93,0.84,9.49,13.56,241.93,0,0,0,0,0,
2449359.76,40.36,2.72,34.96,36.15,259.2,0,0,0,0,0,
2449349.75,62.98,3.6,54.57,46.81,241.93,0,0,0,0,0,
2449339.73,10.85,34.75,7.75,555.21,258.76,0,0,0,0,0,
2449329.71,42.37,14.62,39.84,231.01,242.87,0,0,0,0,0,
2449319.69,84,4.57,82.46,69.17,241.93,0,0,0,0,0,
2449309.66,270.89,15.67,279.16,248.51,259.23,0,0,0,0,0,
2449299.62,211.82,8.86,208.05,149.53,241.93,0,1271.7,60.21,1260.76,60.21,
2449289.59,338.74,12.07,334.87,192.28,255.08,0,398.88,230.81,388.73,230.81,
2449279.57,12.29,0.87,9.06,12.71,246.48,0,0,0,0,0,
2449269.55,39.65,2.82,36.24,38.06,241.93,0,0,0,0,0,
2449259.53,68.85,3.77,61.51,50.38,259.2,0,0,0,0,0,
2449249.51,9.36,35.55,5.26,567.52,241.93,0,0,0,0,0,
2449239.49,46.23,14.02,40.4,221.08,252.54,0,0,0,0,0,
2449229.47,93.71,5.34,89.92,80.74,249.07,0,0,0,0,0,
2449219.44,267.28,16.85,273.05,267.25,241.93,0,0,0,0,0,
2449209.40,212.38,5.99,210.22,103.26,259.2,0,1275.74,60.21,1268.24,60.21,
2449199.36,331.29,11.95,326.58,189.07,241.93,0,393.38,230.81,389.48,230.81,
2449189.34,10.87,0.65,10.29,8.59,248.81,0,0,0,0,0,
2449179.32,20.07,1.28,16.96,17.86,252.78,0,0,0,0,0,
2449169.30,59.38,4.84,52.13,62.79,241.93,0,0,0,0,0,
2449159.29,42,16.46,34.61,259.05,259.2,0,0,0,0,0,
2449149.27,30.8,33.77,26.19,537.48,241.95,0,0,0,0,0,
2449139.24,49.13,2.1,50.59,31.91,246.25,0,0,0,0,0,
2449129.22,147.29,13.74,147.77,215.56,255.52,0,0,0,0,0,
2449119.16,313.64,13.35,316.62,220.5,241.93,0,563.7,0,564.36,0,
2449109.13,139.04,1.25,132.83,17.59,259.2,0,1103.23,291.02,1086.84,291.02,
2449099.06,271.76,11.13,271.32,181.43,241.93,0,0,0,0,0,
2449089.03,19.27,1.12,19.25,17.31,241.93,0,0,0,0,0,
2449079.01,34.94,1.64,31.85,20.33,259.2,0,0,0,0,0,
2449068.99,60.09,4.68,54.13,60.22,241.93,0,0,0,0,0,
2449058.97,13.29,31.09,10.42,495.9,259.2,0,0,0,0,0,
2449048.96,45.51,18.39,39.31,290.98,241.93,0,0,0,0,0,
2449038.94,68.65,3.78,66.81,56.9,241.93,0,0,0,0,0,
2449028.91,228.99,15.33,231.83,242.7,259.2,0,0,0,0,0,
2449018.86,259.93,10.09,260.56,168.57,241.93,0,1124.34,0,1116.01,0,
2449008.82,288.37,10.23,285.24,162.22,259.2,0,534.76,290.48,533.49,290.48,
2448998.78,70.93,2.52,68.64,36.87,241.93,0,0,0,0,0,
2448988.76,39.46,1.81,34.38,24.01,241.93,0,0,0,0,0,
2448978.74,62.97,4.66,56.04,62.74,259.2,0,0,0,0,0,
2448968.72,17.45,32.06,14.3,511.77,241.93,0,0,0,0,0,
2448958.70,43.85,17.71,40.89,280.38,259.2,0,0,0,0,0,
2448948.68,67.8,3.85,67.44,58,241.93,0,0,0,0,0,
2448938.65,237.1,15.59,242.91,246.27,241.93,0,0,0,0,0,
2448928.57,251.46,9.69,250.5,162.06,259.2,0,1158.41,20.07,1153.36,20.07,
2448918.53,297.63,10.76,296.37,173.47,241.93,0,514.41,270.95,500.67,270.95,
2448908.50,51.04,1.66,50.52,27.18,259.2,0,0,0,0,0,
2448898.48,20.03,1.25,18.64,18.78,241.95,0,0,0,0,0,
2448888.45,45.49,4.48,42.51,60.42,241.93,0,0,0,0,0,
2448878.44,53.21,12.27,47.8,189.32,259.2,0,0,0,0,0,
2448868.42,30.03,38.36,25.96,610.49,241.93,0,0,0,0,0,
2448858.40,41.17,1.59,39.95,23.74,259.2,0,0,0,0,0,
2448848.37,133.1,13.74,131.82,216.49,241.93,0,0,0,0,0,
2448838.32,313.83,13.82,321.21,228.02,241.93,0,199.86,0,199.24,0,
2448828.30,139.29,0.08,139.71,1.1,259.2,0,1451.4,291.02,1444.63,291.02,
2448818.26,298.93,12.38,295.12,194.61,241.93,0,7.47,0,7.29,0,
2448808.24,19.2,1.1,15.87,15.64,259.2,0,0,0,0,0,
2448798.22,30.23,1.32,29.38,20.41,241.95,0,0,0,0,0,
2448788.20,62.52,4.7,54.74,62.46,241.93,0,0,0,0,0,
2448778.18,22.93,27.63,19,439.43,259.2,0,0,0,0,0,
2448768.16,43.6,22.14,39.28,350.71,241.93,0,0,0,0,0,
2448758.15,59.64,3.25,56.74,49.21,259.2,0,0,0,0,0,
2448748.12,187.44,14.23,185.62,223.39,241.93,0,0,0,0,0,
2448738.06,298.88,11.59,301.14,194.43,241.93,0,987.3,0,984.36,0,
2448728.03,199.31,4.64,193.38,68.96,259.2,0,682.92,291.02,672.26,291.02,
2448717.96,174.3,8.14,173.11,133.74,241.93,0,0,0,0,0,
2448707.94,27.31,1.53,26.78,19.53,259.21,0,0,0,0,0,
2448697.92,59.1,4.65,51.5,60.94,241.93,0,0,0,0,0,
2448687.90,28.55,28.43,24.66,452.27,241.93,0,0,0,0,0,
2448677.88,42.12,21.6,38.61,342.11,259.2,0,0,0,0,0,
2448667.86,62.84,3.34,60.12,50.44,241.93,0,0,0,0,0,
2448657.83,187.7,14.29,188.46,225.71,259.2,0,0,0,0,0,
2448647.77,291.74,11.48,296.92,191.78,241.93,0,1015.87,0,1015.03,0,
2448637.74,241.49,5.85,236.01,88.74,241.93,0,652.85,291.02,643.09,291.02,
2448627.68,126.11,6.93,124.4,109.95,259.2,0,0,0,0,0,
2448617.66,18.66,1.14,17.32,19.31,241.93,0,0,0,0,0,
2448607.64,43.3,4.34,37.61,59.83,259.2,0,0,0,0,0,
2448597.62,57.18,8.47,49.98,127.6,241.95,0,0,0,0,0,
2448587.60,27.35,42.26,26.03,673.52,241.93,0,0,0,0,0,
2448577.58,35.5,1.15,35.89,16.9,259.22,0,0,0,0,0,
2448567.55,111.52,13.65,107.87,213.58,241.93,0,0,0,0,0,
2448557.37,321.75,14.18,325.57,233.63,259.2,0,0,0,0,0,
2448547.35,152.74,0.5,150.81,7.25,241.93,0,1564.77,200.7,1552.18,200.7,
2448537.30,315.26,12.24,312.12,194.99,241.93,0,87.36,90.32,86.13,90.32,
2448527.29,19.76,1.31,18.02,19.04,259.2,0,0,0,0,0,
2448517.27,41.02,4.37,39.87,61.46,241.93,0,0,0,0,0,
2448507.25,62.91,9.09,55.82,138.85,259.2,0,0,0,0,0,
2448497.23,28.46,41.98,24.98,668.31,241.93,0,0,0,0,0,
2448487.17,39.81,1.3,38.59,19.8,241.95,0,0,0,0,0,
2448477.14,113.99,13.59,112.17,212.34,259.2,0,0,0,0,0,
2448467.11,319.57,14.23,326.51,234.14,241.93,0,0,0,0,0,
2448457.09,148.57,0.38,148.84,5.41,259.2,0,1598.13,200.7,1577.35,200.7,
2448447.03,297.46,11.75,292.98,184.85,241.93,0,64.91,80.64,64.91,80.64,
2448437.01,20.47,0.98,17.35,14.29,241.93,0,0,0,0,0,
2448426.99,19.45,1.22,17.19,17.7,259.2,0,0,0,0,0,
2448416.97,61.95,4.88,54.22,63.46,241.94,0,0,0,0,0,
2448406.95,33.3,25.23,30.56,400.96,259.23,0,0,0,0,0,
2448396.93,42.95,24.92,41.24,396.45,241.93,0,0,0,0,0,
2448386.91,53.33,2.87,53.26,43.38,241.93,0,0,0,0,0,
2448376.89,175.9,14.06,174.09,221.24,259.2,0,0,0,0,0,
2448366.83,299.1,12.13,301.75,201.01,241.93,0,910.43,0,901.34,0,
2448356.80,181.33,3.38,178.42,53.75,259.2,0,750.03,291.02,743.26,291.02,
2448346.75,202.22,9.29,200.99,149.04,241.93,0,0,0,0,0,
2448336.74,9.11,0.82,10.67,14.65,241.93,0,0,0,0,0,
2448326.72,40.85,2.89,38.72,36.36,259.2,0,0,0,0,0,
2448316.70,67.13,5.32,56.55,73.64,241.93,0,0,0,0,0,
2448306.68,8.56,45.37,6.18,724.06,259.2,0,0,0,0,0,
2448296.66,48.89,1.87,43.67,27.65,241.93,0,0,0,0,0,
2448286.63,106.42,8.98,103.09,139.28,241.93,0,0,0,0,0,
2448276.60,313.95,18.19,318.27,296.67,259.2,0,0,0,0,0,
2448266.58,158.81,1.57,157.84,25.19,241.95,0,1361.53,100.35,1339.33,100.35,
2448256.53,317.48,11.87,315.05,189.18,259.22,0,303.4,190.67,300.46,190.67,
2448246.52,11.51,0.92,8.7,12.06,241.95,0,0,0,0,0,
2448236.49,42.96,3.83,38.67,50.08,241.93,0,0,0,0,0,
2448226.47,69.8,5.3,63.86,77.48,259.2,0,0,0,0,0,
